File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Weather,Water,Animal,Temperature,FalseTrigger,Comment,Method,
03170057.JPG,NPR3-2017-11-21-end\103EK113,NPR3,17-Mar-2018,05:41:20,Dark,FALSE,Dark,FALSE,true,8,FALSE,Kudu,true,
03180087.JPG,NPR3-2017-11-21-end\103EK113,NPR3,18-Mar-2018,10:42:22,Ok,false,Sunny,false,true,25,false,Baboon,true,
03200139.JPG,NPR3-2017-11-21-end\103EK113,NPR3,20-Mar-2018,13:42:54,Ok,false,Sunny,false,true,31,false,Baboon,true,
03210158.JPG,NPR3-2017-11-21-end\103EK113,NPR3,21-Mar-2018,07:57:52,Ok,false,Shade,false,true,15,false,Steenbok,true,
03210175.JPG,NPR3-2017-11-21-end\103EK113,NPR3,21-Mar-2018,23:26:10,Dark,FALSE,Dark,FALSE,true,15,FALSE,Steenbok,true,
03220187.JPG,NPR3-2017-11-21-end\103EK113,NPR3,22-Mar-2018,10:53:49,Ok,false,Sunny,false,true,22,false,Steenbok,true,
03250268.JPG,NPR3-2017-11-21-end\103EK113,NPR3,25-Mar-2018,18:06:26,Dark,FALSE,Shade,FALSE,true,21,FALSE,Caracal,true,
03280335.JPG,NPR3-2017-11-21-end\103EK113,NPR3,28-Mar-2018,11:14:23,Ok,false,Sunny,false,true,31,false,Bird,true,
04040505.JPG,NPR3-2017-11-21-end\103EK113,NPR3,04-Apr-2018,08:10:48,Ok,false,Sunny,false,true,15,false,Baboon,true,
04130721.JPG,NPR3-2017-11-21-end\103EK113,NPR3,13-Apr-2018,04:39:51,Dark,FALSE,Dark,FALSE,true,15,FALSE,Unidentified,true,
04140748.JPG,NPR3-2017-11-21-end\103EK113,NPR3,14-Apr-2018,06:32:36,Dark,FALSE,Dark,FALSE,true,15,FALSE,Steenbok,true,
04150773.JPG,NPR3-2017-11-21-end\103EK113,NPR3,15-Apr-2018,06:37:09,Ok,false,Shade,false,true,7,false,Bird,true,
04170823.JPG,NPR3-2017-11-21-end\103EK113,NPR3,17-Apr-2018,07:22:30,Ok,false,Shade,false,true,20,false,Bird,true,
04170839.JPG,NPR3-2017-11-21-end\103EK113,NPR3,17-Apr-2018,23:00:02,Dark,FALSE,Dark,FALSE,true,16,FALSE,Steenbok,false,
04170840.JPG,NPR3-2017-11-21-end\103EK113,NPR3,17-Apr-2018,23:00:29,Dark,FALSE,Dark,FALSE,true,17,FALSE,Steenbok,true,
04190869.JPG,NPR3-2017-11-21-end\103EK113,NPR3,19-Apr-2018,03:30:25,Dark,FALSE,Dark,FALSE,true,7,FALSE,Kudu,true,
04200897.JPG,NPR3-2017-11-21-end\103EK113,NPR3,20-Apr-2018,06:41:55,Ok,false,Shade,false,true,5,false,Steenbok,true,
04200910.JPG,NPR3-2017-11-21-end\103EK113,NPR3,20-Apr-2018,18:07:13,Dark,FALSE,Dark,FALSE,true,21,FALSE,Kudu,true,
05020192.JPG,NPR3-2017-11-21-end\104EK113,NPR3,02-May-2018,07:19:43,Ok,false,Shade,false,true,12,false,Steenbok,true,
05040235.JPG,NPR3-2017-11-21-end\104EK113,NPR3,04-May-2018,00:32:24,Dark,FALSE,Dark,FALSE,true,5,FALSE,Oryx,true,
05040250.JPG,NPR3-2017-11-21-end\104EK113,NPR3,04-May-2018,14:03:55,Ok,false,Sunny,false,true,27,false,Kudu,true,
05040258.JPG,NPR3-2017-11-21-end\104EK113,NPR3,04-May-2018,21:58:40,Dark,FALSE,Dark,FALSE,true,13,FALSE,Oryx,true,
05040259.JPG,NPR3-2017-11-21-end\104EK113,NPR3,04-May-2018,22:00:02,Dark,FALSE,Dark,FALSE,true,13,FALSE,Oryx,false,
05040260.JPG,NPR3-2017-11-21-end\104EK113,NPR3,04-May-2018,22:00:35,Dark,FALSE,Dark,FALSE,true,15,FALSE,Oryx,true,
05070321.JPG,NPR3-2017-11-21-end\104EK113,NPR3,07-May-2018,10:13:24,Ok,false,Sunny,false,true,28,false,Bird,true,
05080338.JPG,NPR3-2017-11-21-end\104EK113,NPR3,08-May-2018,02:55:49,Dark,FALSE,Dark,FALSE,true,15,FALSE,Oryx,true,
05080339.JPG,NPR3-2017-11-21-end\104EK113,NPR3,08-May-2018,03:00:02,Dark,FALSE,Dark,FALSE,true,15,FALSE,Oryx,false,
05090367.JPG,NPR3-2017-11-21-end\104EK113,NPR3,09-May-2018,04:15:33,Dark,FALSE,Dark,FALSE,true,10,FALSE,Oryx,true,
05110420.JPG,NPR3-2017-11-21-end\104EK113,NPR3,11-May-2018,08:29:07,Ok,false,Sunny,false,true,10,false,Kudu,true,
05120448.JPG,NPR3-2017-11-21-end\104EK113,NPR3,12-May-2018,11:18:44,Ok,false,Sunny,false,true,21,false,Bird,true,
05120451.JPG,NPR3-2017-11-21-end\104EK113,NPR3,12-May-2018,13:16:48,Ok,false,Sunny,false,true,23,false,Bird,true,
05140488.JPG,NPR3-2017-11-21-end\104EK113,NPR3,14-May-2018,01:09:27,Dark,FALSE,Dark,FALSE,true,7,FALSE,Unidentified,true,
05170583.JPG,NPR3-2017-11-21-end\104EK113,NPR3,17-May-2018,22:20:14,Dark,FALSE,Dark,FALSE,true,11,FALSE,Kudu,true,
05180589.JPG,NPR3-2017-11-21-end\104EK113,NPR3,18-May-2018,02:50:13,Dark,FALSE,Dark,FALSE,true,6,FALSE,Oryx,true,
05180609.JPG,NPR3-2017-11-21-end\104EK113,NPR3,18-May-2018,21:16:09,Dark,FALSE,Dark,FALSE,true,11,FALSE,Steenbok,true,
05190622.JPG,NPR3-2017-11-21-end\104EK113,NPR3,19-May-2018,09:17:54,Ok,false,Sunny,false,true,17,false,Steenbok,true,
05200646.JPG,NPR3-2017-11-21-end\104EK113,NPR3,20-May-2018,08:05:33,Ok,false,Shade,false,true,12,false,Bird / Cape Bulbul,true,
05210670.JPG,NPR3-2017-11-21-end\104EK113,NPR3,21-May-2018,07:24:54,Ok,false,Shade,false,true,13,false,Bird,true,
05210675.JPG,NPR3-2017-11-21-end\104EK113,NPR3,21-May-2018,11:01:13,Ok,false,Sunny,false,true,20,false,Bird,true,
05220697.JPG,NPR3-2017-11-21-end\104EK113,NPR3,22-May-2018,08:18:27,Ok,false,Shade,false,true,12,false,Bird,true,
05220699.JPG,NPR3-2017-11-21-end\104EK113,NPR3,22-May-2018,09:07:35,Ok,false,Shade,false,true,15,false,Bird,true,
05220706.JPG,NPR3-2017-11-21-end\104EK113,NPR3,22-May-2018,15:59:08,Dark,FALSE,Shade,FALSE,true,23,FALSE,Bird,true,
05260801.JPG,NPR3-2017-11-21-end\104EK113,NPR3,26-May-2018,13:32:59,Ok,false,Sunny,false,true,22,false,Bird,true,
05260810.JPG,NPR3-2017-11-21-end\104EK113,NPR3,26-May-2018,21:04:02,Dark,FALSE,Dark,FALSE,true,12,FALSE,Oryx,true,
05270828.JPG,NPR3-2017-11-21-end\104EK113,NPR3,27-May-2018,14:34:29,Ok,false,Sunny,false,true,23,false,Baboon,true,
05280846.JPG,NPR3-2017-11-21-end\104EK113,NPR3,28-May-2018,07:07:25,Dark,FALSE,Dark,FALSE,true,15,FALSE,Oryx,true,
05290874.JPG,NPR3-2017-11-21-end\104EK113,NPR3,29-May-2018,10:09:11,Ok,false,Sunny,false,true,16,false,Bird,true,
05310935.JPG,NPR3-2017-11-21-end\104EK113,NPR3,31-May-2018,22:13:24,Dark,FALSE,Dark,FALSE,true,12,FALSE,Unidentified,true,
06040026.JPG,NPR3-2017-11-21-end\105EK113,NPR3,04-Jun-2018,15:40:21,Dark,FALSE,Shade,FALSE,true,22,FALSE,Bird,true,
06100171.JPG,NPR3-2017-11-21-end\105EK113,NPR3,10-Jun-2018,15:31:19,Ok,false,Shade,false,true,26,false,Bird,true,
06100173.JPG,NPR3-2017-11-21-end\105EK113,NPR3,10-Jun-2018,16:16:42,Dark,FALSE,Shade,FALSE,true,26,FALSE,Bird,true,
06100176.JPG,NPR3-2017-11-21-end\105EK113,NPR3,10-Jun-2018,18:29:41,Dark,FALSE,Dark,FALSE,true,10,FALSE,Oryx,true,
06120214.JPG,NPR3-2017-11-21-end\105EK113,NPR3,12-Jun-2018,07:48:51,Ok,false,Shade,false,true,12,false,Bird,true,
06120217.JPG,NPR3-2017-11-21-end\105EK113,NPR3,12-Jun-2018,09:07:12,Ok,false,Sunny,false,true,16,false,Bird,true,
06130234.JPG,NPR3-2017-11-21-end\105EK113,NPR3,13-Jun-2018,01:54:47,Dark,FALSE,Dark,FALSE,true,17,FALSE,Oryx,true,
06130235.JPG,NPR3-2017-11-21-end\105EK113,NPR3,13-Jun-2018,02:00:02,Dark,FALSE,Dark,FALSE,true,17,FALSE,Oryx,false,
06160314.JPG,NPR3-2017-11-21-end\105EK113,NPR3,16-Jun-2018,08:12:44,Ok,false,Shade,false,true,5,false,Jackal,true,
06170349.JPG,NPR3-2017-11-21-end\105EK113,NPR3,17-Jun-2018,17:24:10,Dark,FALSE,Dark,FALSE,true,17,FALSE,Steenbok,true,
06190389.JPG,NPR3-2017-11-21-end\105EK113,NPR3,19-Jun-2018,08:31:22,Ok,false,Shade,false,true,10,false,Bird,true,
